,name,label,description,link
4115,SWP-LYGAP1988Q3,LYGAP - Staff Projection 1988Q3,Output gap - Staff Projection 1988Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1988Q3
4116,SWP-LYGAP1988Q4,LYGAP - Staff Projection 1988Q4,Output gap - Staff Projection 1988Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1988Q4
4117,SWP-LYGAP1989Q1,LYGAP - Staff Projection 1989Q1,Output gap - Staff Projection 1989Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1989Q1
4118,SWP-LYGAP1989Q2,LYGAP - Staff Projection 1989Q2,Output gap - Staff Projection 1989Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1989Q2
4119,SWP-LYGAP1989Q3,LYGAP - Staff Projection 1989Q3,Output gap - Staff Projection 1989Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1989Q3
4120,SWP-LYGAP1989Q4,LYGAP - Staff Projection 1989Q4,Output gap - Staff Projection 1989Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1989Q4
4121,SWP-LYGAP1990Q1,LYGAP - Staff Projection 1990Q1,Output gap - Staff Projection 1990Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1990Q1
4122,SWP-LYGAP1990Q2,LYGAP - Staff Projection 1990Q2,Output gap - Staff Projection 1990Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1990Q2
4123,SWP-LYGAP1990Q3,LYGAP - Staff Projection 1990Q3,Output gap - Staff Projection 1990Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1990Q3
4124,SWP-LYGAP1990Q4,LYGAP - Staff Projection 1990Q4,Output gap - Staff Projection 1990Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1990Q4
4125,SWP-LYGAP1991Q1,LYGAP - Staff Projection 1991Q1,Output gap - Staff Projection 1991Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1991Q1
4126,SWP-LYGAP1991Q2,LYGAP - Staff Projection 1991Q2,Output gap - Staff Projection 1991Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1991Q2
4127,SWP-LYGAP1991Q3,LYGAP - Staff Projection 1991Q3,Output gap - Staff Projection 1991Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1991Q3
4128,SWP-LYGAP1991Q4,LYGAP - Staff Projection 1991Q4,Output gap - Staff Projection 1991Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1991Q4
4129,SWP-LYGAP1992Q1,LYGAP - Staff Projection 1992Q1,Output gap - Staff Projection 1992Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1992Q1
4130,SWP-LYGAP1992Q2,LYGAP - Staff Projection 1992Q2,Output gap - Staff Projection 1992Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1992Q2
4131,SWP-LYGAP1992Q3,LYGAP - Staff Projection 1992Q3,Output gap - Staff Projection 1992Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1992Q3
4132,SWP-LYGAP1992Q4,LYGAP - Staff Projection 1992Q4,Output gap - Staff Projection 1992Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1992Q4
4133,SWP-LYGAP1993Q1,LYGAP - Staff Projection 1993Q1,Output gap - Staff Projection 1993Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1993Q1
4134,SWP-LYGAP1993Q2,LYGAP - Staff Projection 1993Q2,Output gap - Staff Projection 1993Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1993Q2
4135,SWP-LYGAP1993Q3,LYGAP - Staff Projection 1993Q3,Output gap - Staff Projection 1993Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1993Q3
4136,SWP-LYGAP1993Q4,LYGAP - Staff Projection 1993Q4,Output gap - Staff Projection 1993Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1993Q4
4137,SWP-LYGAP1994Q1,LYGAP - Staff Projection 1994Q1,Output gap - Staff Projection 1994Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1994Q1
4138,SWP-LYGAP1994Q2,LYGAP - Staff Projection 1994Q2,Output gap - Staff Projection 1994Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1994Q2
4139,SWP-LYGAP1994Q3,LYGAP - Staff Projection 1994Q3,Output gap - Staff Projection 1994Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1994Q3
4140,SWP-LYGAP1994Q4,LYGAP - Staff Projection 1994Q4,Output gap - Staff Projection 1994Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1994Q4
4141,SWP-LYGAP1995Q1,LYGAP - Staff Projection 1995Q1,Output gap - Staff Projection 1995Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1995Q1
4142,SWP-LYGAP1995Q2,LYGAP - Staff Projection 1995Q2,Output gap - Staff Projection 1995Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1995Q2
4143,SWP-LYGAP1995Q3,LYGAP - Staff Projection 1995Q3,Output gap - Staff Projection 1995Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1995Q3
4144,SWP-LYGAP1995Q4,LYGAP - Staff Projection 1995Q4,Output gap - Staff Projection 1995Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1995Q4
4145,SWP-LYGAP1996Q1,LYGAP - Staff Projection 1996Q1,Output gap - Staff Projection 1996Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1996Q1
4146,SWP-LYGAP1996Q2,LYGAP - Staff Projection 1996Q2,Output gap - Staff Projection 1996Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1996Q2
4147,SWP-LYGAP1996Q3,LYGAP - Staff Projection 1996Q3,Output gap - Staff Projection 1996Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1996Q3
4148,SWP-LYGAP1996Q4,LYGAP - Staff Projection 1996Q4,Output gap - Staff Projection 1996Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1996Q4
4149,SWP-LYGAP1997Q1,LYGAP - Staff Projection 1997Q1,Output gap - Staff Projection 1997Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1997Q1
4150,SWP-LYGAP1997Q2,LYGAP - Staff Projection 1997Q2,Output gap - Staff Projection 1997Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1997Q2
4151,SWP-LYGAP1997Q3,LYGAP - Staff Projection 1997Q3,Output gap - Staff Projection 1997Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1997Q3
4152,SWP-LYGAP1997Q4,LYGAP - Staff Projection 1997Q4,Output gap - Staff Projection 1997Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1997Q4
4153,SWP-LYGAP1998Q1,LYGAP - Staff Projection 1998Q1,Output gap - Staff Projection 1998Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1998Q1
4154,SWP-LYGAP1998Q2,LYGAP - Staff Projection 1998Q2,Output gap - Staff Projection 1998Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1998Q2
4155,SWP-LYGAP1998Q3,LYGAP - Staff Projection 1998Q3,Output gap - Staff Projection 1998Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1998Q3
4156,SWP-LYGAP1998Q4,LYGAP - Staff Projection 1998Q4,Output gap - Staff Projection 1998Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1998Q4
4157,SWP-LYGAP1999Q1,LYGAP - Staff Projection 1999Q1,Output gap - Staff Projection 1999Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1999Q1
4158,SWP-LYGAP1999Q2,LYGAP - Staff Projection 1999Q2,Output gap - Staff Projection 1999Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1999Q2
4159,SWP-LYGAP1999Q3,LYGAP - Staff Projection 1999Q3,Output gap - Staff Projection 1999Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1999Q3
4160,SWP-LYGAP1999Q4,LYGAP - Staff Projection 1999Q4,Output gap - Staff Projection 1999Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1999Q4
4161,SWP-LYGAP2000Q1,LYGAP - Staff Projection 2000Q1,Output gap - Staff Projection 2000Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2000Q1
4162,SWP-LYGAP2000Q2,LYGAP - Staff Projection 2000Q2,Output gap - Staff Projection 2000Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2000Q2
4163,SWP-LYGAP2000Q3,LYGAP - Staff Projection 2000Q3,Output gap - Staff Projection 2000Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2000Q3
4164,SWP-LYGAP2000Q4,LYGAP - Staff Projection 2000Q4,Output gap - Staff Projection 2000Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2000Q4
4165,SWP-LYGAP2001Q1,LYGAP - Staff Projection 2001Q1,Output gap - Staff Projection 2001Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2001Q1
4166,SWP-LYGAP2001Q2,LYGAP - Staff Projection 2001Q2,Output gap - Staff Projection 2001Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2001Q2
4167,SWP-LYGAP2001Q3,LYGAP - Staff Projection 2001Q3,Output gap - Staff Projection 2001Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2001Q3
4168,SWP-LYGAP2001Q4,LYGAP - Staff Projection 2001Q4,Output gap - Staff Projection 2001Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2001Q4
4169,SWP-LYGAP2002Q1,LYGAP - Staff Projection 2002Q1,Output gap - Staff Projection 2002Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2002Q1
4170,SWP-LYGAP2002Q2,LYGAP - Staff Projection 2002Q2,Output gap - Staff Projection 2002Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2002Q2
4171,SWP-LYGAP2002Q3,LYGAP - Staff Projection 2002Q3,Output gap - Staff Projection 2002Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2002Q3
4172,SWP-LYGAP2002Q4,LYGAP - Staff Projection 2002Q4,Output gap - Staff Projection 2002Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2002Q4
4173,SWP-LYGAP2003Q1,LYGAP - Staff Projection 2003Q1,Output gap - Staff Projection 2003Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2003Q1
4174,SWP-LYGAP2003Q2,LYGAP - Staff Projection 2003Q2,Output gap - Staff Projection 2003Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2003Q2
4175,SWP-LYGAP2003Q3,LYGAP - Staff Projection 2003Q3,Output gap - Staff Projection 2003Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2003Q3
4176,SWP-LYGAP2003Q4,LYGAP - Staff Projection 2003Q4,Output gap - Staff Projection 2003Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2003Q4
4177,SWP-LYGAP2004Q1,LYGAP - Staff Projection 2004Q1,Output gap - Staff Projection 2004Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2004Q1
4178,SWP-LYGAP2004Q2,LYGAP - Staff Projection 2004Q2,Output gap - Staff Projection 2004Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2004Q2
4179,SWP-LYGAP2004Q3,LYGAP - Staff Projection 2004Q3,Output gap - Staff Projection 2004Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2004Q3
4180,SWP-LYGAP2004Q4,LYGAP - Staff Projection 2004Q4,Output gap - Staff Projection 2004Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2004Q4
4181,SWP-LYGAP2005Q1,LYGAP - Staff Projection 2005Q1,Output gap - Staff Projection 2005Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2005Q1
4182,SWP-LYGAP2005Q2,LYGAP - Staff Projection 2005Q2,Output gap - Staff Projection 2005Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2005Q2
4183,SWP-LYGAP2005Q3,LYGAP - Staff Projection 2005Q3,Output gap - Staff Projection 2005Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2005Q3
4184,SWP-LYGAP2005Q4,LYGAP - Staff Projection 2005Q4,Output gap - Staff Projection 2005Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2005Q4
4185,SWP-LYGAP2006Q1,LYGAP - Staff Projection 2006Q1,Output gap - Staff Projection 2006Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2006Q1
4186,SWP-LYGAP2006Q2,LYGAP - Staff Projection 2006Q2,Output gap - Staff Projection 2006Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2006Q2
4187,SWP-LYGAP2006Q3,LYGAP - Staff Projection 2006Q3,Output gap - Staff Projection 2006Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2006Q3
4188,SWP-LYGAP2006Q4,LYGAP - Staff Projection 2006Q4,Output gap - Staff Projection 2006Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2006Q4
4189,SWP-LYGAP2007Q1,LYGAP - Staff Projection 2007Q1,Output gap - Staff Projection 2007Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2007Q1
4190,SWP-LYGAP2007Q2,LYGAP - Staff Projection 2007Q2,Output gap - Staff Projection 2007Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2007Q2
4191,SWP-LYGAP2007Q3,LYGAP - Staff Projection 2007Q3,Output gap - Staff Projection 2007Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2007Q3
4192,SWP-LYGAP2007Q4,LYGAP - Staff Projection 2007Q4,Output gap - Staff Projection 2007Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2007Q4
4193,SWP-LYGAP2008Q1,LYGAP - Staff Projection 2008Q1,Output gap - Staff Projection 2008Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2008Q1
4194,SWP-LYGAP2008Q2,LYGAP - Staff Projection 2008Q2,Output gap - Staff Projection 2008Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2008Q2
4195,SWP-LYGAP2008Q3,LYGAP - Staff Projection 2008Q3,Output gap - Staff Projection 2008Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2008Q3
4196,SWP-LYGAP2008Q4,LYGAP - Staff Projection 2008Q4,Output gap - Staff Projection 2008Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2008Q4
4197,SWP-LYGAP2009Q1,LYGAP - Staff Projection 2009Q1,Output gap - Staff Projection 2009Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2009Q1
4198,SWP-LYGAP2009Q2,LYGAP - Staff Projection 2009Q2,Output gap - Staff Projection 2009Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2009Q2
4199,SWP-LYGAP2009Q3,LYGAP - Staff Projection 2009Q3,Output gap - Staff Projection 2009Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2009Q3
4200,SWP-LYGAP2009Q4,LYGAP - Staff Projection 2009Q4,Output gap - Staff Projection 2009Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2009Q4
4201,SWP-LYGAP2010Q1,LYGAP - Staff Projection 2010Q1,Output gap - Staff Projection 2010Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2010Q1
4202,SWP-LYGAP2010Q2,LYGAP - Staff Projection 2010Q2,Output gap - Staff Projection 2010Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2010Q2
4203,SWP-LYGAP2010Q3,LYGAP - Staff Projection 2010Q3,Output gap - Staff Projection 2010Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2010Q3
4204,SWP-LYGAP2010Q4,LYGAP - Staff Projection 2010Q4,Output gap - Staff Projection 2010Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2010Q4
4205,SWP-LYGAP2011Q1,LYGAP - Staff Projection 2011Q1,Output gap - Staff Projection 2011Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2011Q1
4206,SWP-LYGAP2011Q2,LYGAP - Staff Projection 2011Q2,Output gap - Staff Projection 2011Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2011Q2
4207,SWP-LYGAP2011Q3,LYGAP - Staff Projection 2011Q3,Output gap - Staff Projection 2011Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2011Q3
4208,SWP-LYGAP2011Q4,LYGAP - Staff Projection 2011Q4,Output gap - Staff Projection 2011Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2011Q4
4209,SWP-LYGAP2012Q1,LYGAP - Staff Projection 2012Q1,Output gap - Staff Projection 2012Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2012Q1
4210,SWP-LYGAP2012Q2,LYGAP - Staff Projection 2012Q2,Output gap - Staff Projection 2012Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2012Q2
4211,SWP-LYGAP2012Q3,LYGAP - Staff Projection 2012Q3,Output gap - Staff Projection 2012Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2012Q3
4212,SWP-LYGAP2012Q4,LYGAP - Staff Projection 2012Q4,Output gap - Staff Projection 2012Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2012Q4
4213,SWP-LYGAP2013Q1,LYGAP - Staff Projection 2013Q1,Output gap - Staff Projection 2013Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2013Q1
4214,SWP-LYGAP2013Q2,LYGAP - Staff Projection 2013Q2,Output gap - Staff Projection 2013Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2013Q2
4215,SWP-LYGAP2013Q3,LYGAP - Staff Projection 2013Q3,Output gap - Staff Projection 2013Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2013Q3
4216,SWP-LYGAP2013Q4,LYGAP - Staff Projection 2013Q4,Output gap - Staff Projection 2013Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP2013Q4
4217,SWP-M1982Q2,M - Staff Projection 1982Q2,Imports of Goods and Services - Staff Projection 1982Q2,https://www.bankofcanada.ca/valet/series/SWP-M1982Q2
4218,SWP-M1982Q3,M - Staff Projection 1982Q3,Imports of Goods and Services - Staff Projection 1982Q3,https://www.bankofcanada.ca/valet/series/SWP-M1982Q3
4219,SWP-M1982Q4,M - Staff Projection 1982Q4,Imports of Goods and Services - Staff Projection 1982Q4,https://www.bankofcanada.ca/valet/series/SWP-M1982Q4
4220,SWP-M1983Q1,M - Staff Projection 1983Q1,Imports of Goods and Services - Staff Projection 1983Q1,https://www.bankofcanada.ca/valet/series/SWP-M1983Q1
4221,SWP-M1983Q2,M - Staff Projection 1983Q2,Imports of Goods and Services - Staff Projection 1983Q2,https://www.bankofcanada.ca/valet/series/SWP-M1983Q2
4222,SWP-M1983Q3,M - Staff Projection 1983Q3,Imports of Goods and Services - Staff Projection 1983Q3,https://www.bankofcanada.ca/valet/series/SWP-M1983Q3
4223,SWP-M1983Q4,M - Staff Projection 1983Q4,Imports of Goods and Services - Staff Projection 1983Q4,https://www.bankofcanada.ca/valet/series/SWP-M1983Q4
4224,SWP-M1984Q1,M - Staff Projection 1984Q1,Imports of Goods and Services - Staff Projection 1984Q1,https://www.bankofcanada.ca/valet/series/SWP-M1984Q1
4225,SWP-M1984Q2,M - Staff Projection 1984Q2,Imports of Goods and Services - Staff Projection 1984Q2,https://www.bankofcanada.ca/valet/series/SWP-M1984Q2
4226,SWP-M1984Q3,M - Staff Projection 1984Q3,Imports of Goods and Services - Staff Projection 1984Q3,https://www.bankofcanada.ca/valet/series/SWP-M1984Q3
4227,SWP-M1984Q4,M - Staff Projection 1984Q4,Imports of Goods and Services - Staff Projection 1984Q4,https://www.bankofcanada.ca/valet/series/SWP-M1984Q4
4228,SWP-M1985Q1,M - Staff Projection 1985Q1,Imports of Goods and Services - Staff Projection 1985Q1,https://www.bankofcanada.ca/valet/series/SWP-M1985Q1
4229,SWP-M1985Q2,M - Staff Projection 1985Q2,Imports of Goods and Services - Staff Projection 1985Q2,https://www.bankofcanada.ca/valet/series/SWP-M1985Q2
4230,SWP-M1985Q3,M - Staff Projection 1985Q3,Imports of Goods and Services - Staff Projection 1985Q3,https://www.bankofcanada.ca/valet/series/SWP-M1985Q3
4231,SWP-M1985Q4,M - Staff Projection 1985Q4,Imports of Goods and Services - Staff Projection 1985Q4,https://www.bankofcanada.ca/valet/series/SWP-M1985Q4
4232,SWP-M1986Q1,M - Staff Projection 1986Q1,Imports of Goods and Services - Staff Projection 1986Q1,https://www.bankofcanada.ca/valet/series/SWP-M1986Q1
4233,SWP-M1986Q2,M - Staff Projection 1986Q2,Imports of Goods and Services - Staff Projection 1986Q2,https://www.bankofcanada.ca/valet/series/SWP-M1986Q2
4234,SWP-M1986Q3,M - Staff Projection 1986Q3,Imports of Goods and Services - Staff Projection 1986Q3,https://www.bankofcanada.ca/valet/series/SWP-M1986Q3
4235,SWP-M1986Q4,M - Staff Projection 1986Q4,Imports of Goods and Services - Staff Projection 1986Q4,https://www.bankofcanada.ca/valet/series/SWP-M1986Q4
4236,SWP-M1987Q1,M - Staff Projection 1987Q1,Imports of Goods and Services - Staff Projection 1987Q1,https://www.bankofcanada.ca/valet/series/SWP-M1987Q1
4237,SWP-M1987Q2,M - Staff Projection 1987Q2,Imports of Goods and Services - Staff Projection 1987Q2,https://www.bankofcanada.ca/valet/series/SWP-M1987Q2
4238,SWP-M1987Q3,M - Staff Projection 1987Q3,Imports of Goods and Services - Staff Projection 1987Q3,https://www.bankofcanada.ca/valet/series/SWP-M1987Q3
4239,SWP-M1987Q4,M - Staff Projection 1987Q4,Imports of Goods and Services - Staff Projection 1987Q4,https://www.bankofcanada.ca/valet/series/SWP-M1987Q4
4240,SWP-M1988Q1,M - Staff Projection 1988Q1,Imports of Goods and Services - Staff Projection 1988Q1,https://www.bankofcanada.ca/valet/series/SWP-M1988Q1
4241,SWP-M1988Q2,M - Staff Projection 1988Q2,Imports of Goods and Services - Staff Projection 1988Q2,https://www.bankofcanada.ca/valet/series/SWP-M1988Q2
4242,SWP-M1988Q3,M - Staff Projection 1988Q3,Imports of Goods and Services - Staff Projection 1988Q3,https://www.bankofcanada.ca/valet/series/SWP-M1988Q3
4243,SWP-M1988Q4,M - Staff Projection 1988Q4,Imports of Goods and Services - Staff Projection 1988Q4,https://www.bankofcanada.ca/valet/series/SWP-M1988Q4
4244,SWP-M1989Q1,M - Staff Projection 1989Q1,Imports of Goods and Services - Staff Projection 1989Q1,https://www.bankofcanada.ca/valet/series/SWP-M1989Q1
4245,SWP-M1989Q2,M - Staff Projection 1989Q2,Imports of Goods and Services - Staff Projection 1989Q2,https://www.bankofcanada.ca/valet/series/SWP-M1989Q2
4246,SWP-M1989Q3,M - Staff Projection 1989Q3,Imports of Goods and Services - Staff Projection 1989Q3,https://www.bankofcanada.ca/valet/series/SWP-M1989Q3
4247,SWP-M1989Q4,M - Staff Projection 1989Q4,Imports of Goods and Services - Staff Projection 1989Q4,https://www.bankofcanada.ca/valet/series/SWP-M1989Q4
